participant,condition,block,trial,red,green,blue,response,rt,duration,gender,age,ease,handed,glasses,colorblind,language,language_what,hypothesis,difficulty_over_time,did_freq_change,freq1,freq2,freq3
101,0,5,243,49,0,206,2,0.47837,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,244,99,0,156,1,0.36187,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,245,50,0,205,2,0.37827,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,246,14,0,241,2,0.31395,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,247,72,0,183,1,0.28438,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,248,28,0,227,2,0.3115,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,249,46,0,209,2,0.28991,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,250,27,0,228,2,0.33304,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,251,30,0,225,2,0.33424,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,252,11,0,244,2,0.34317,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,253,97,0,158,1,0.32021,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,254,79,0,176,1,0.34595,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,255,73,0,182,1,0.30706,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,256,69,0,186,1,0.34154,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,257,44,0,211,2,0.3265,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,258,80,0,175,1,0.32827,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,259,33,0,222,2,0.33003,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,5,260,76,0,179,1,0.28386,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,261,96,0,159,1,0.70593,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,262,89,0,166,1,0.33154,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,263,50,0,205,2,0.3093,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,264,21,0,234,2,0.31174,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,265,19,0,236,2,0.32223,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,266,75,0,180,1,0.29995,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,267,61,0,194,2,0.46241,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,268,85,0,170,1,0.29861,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,269,2,0,253,2,0.30967,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,270,46,0,209,2,0.36818,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,271,32,0,223,2,0.3679,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,272,53,0,202,2,0.35144,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,273,43,0,212,2,0.35178,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,274,98,0,157,1,0.37626,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,275,57,0,198,2,0.29588,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,276,15,0,240,2,0.34686,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,277,87,0,168,1,0.34001,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,278,20,0,235,2,0.36504,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,279,29,0,226,2,0.3494,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,280,3,0,252,2,0.34184,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,281,97,0,158,1,0.36679,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,282,27,0,228,2,0.32668,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,283,88,0,167,1,0.35226,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,284,90,0,165,1,0.39261,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,285,14,0,241,2,0.39953,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,286,74,0,181,1,0.45367,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,287,37,0,218,2,0.37796,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,288,44,0,211,2,0.39362,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,289,78,0,177,1,0.35257,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,290,77,0,178,1,0.58492,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,291,72,0,183,1,0.53545,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,292,16,0,239,2,0.39219,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,293,91,0,164,1,0.54309,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,294,49,0,206,2,0.35175,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,295,4,0,251,2,0.28822,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,296,25,0,230,2,0.33921,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,297,81,0,174,1,0.33248,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,298,51,0,204,2,0.38132,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,299,11,0,244,2,0.33302,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,300,59,0,196,2,0.41405,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,301,68,0,187,2,0.50026,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,302,60,0,195,2,0.37438,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,303,67,0,188,2,0.39801,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,304,17,0,238,2,0.341,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,305,92,0,163,1,0.36616,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,306,36,0,219,2,0.30964,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,307,9,0,246,2,0.28015,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,308,58,0,197,2,0.29197,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,309,23,0,232,2,0.31924,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,6,310,7,0,248,2,0.29684,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,311,52,0,203,2,0.3525,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,312,36,0,219,2,8.30E-05,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,313,50,0,205,2,0.35189,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,314,93,0,162,1,0.42429,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,315,58,0,197,2,0.36584,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,316,7,0,248,2,0.46955,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,317,39,0,216,2,0.44896,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,318,10,0,245,2,0.40574,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,319,98,0,157,1,0.45202,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,320,33,0,222,2,0.3602,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,321,81,0,174,1,0.36856,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,322,60,0,195,2,0.56823,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,323,100,0,155,1,0.35946,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,324,28,0,227,2,0.3359,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,325,65,0,190,2,0.35296,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,326,56,0,199,2,0.4492,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,327,96,0,159,1,0.45402,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,328,5,0,250,2,0.33813,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,329,2,0,253,2,0.41116,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,330,77,0,178,1,0.28158,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,331,61,0,194,2,0.42936,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,332,18,0,237,2,0.33093,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,333,41,0,214,2,0.3727,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,334,83,0,172,1,0.34029,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,335,22,0,233,2,0.30148,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,336,76,0,179,1,0.3198,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,337,71,0,184,1,0.34549,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,338,63,0,192,1,0.34676,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,339,47,0,208,2,0.36379,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,340,13,0,242,2,0.32403,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,341,19,0,236,2,0.32577,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,342,57,0,198,2,0.33563,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,343,86,0,169,1,0.36066,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,344,8,0,247,2,0.38502,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,345,23,0,232,2,0.39186,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,346,78,0,177,1,0.36688,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,347,14,0,241,2,0.39035,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,348,17,0,238,2,0.39747,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,349,55,0,200,2,0.62046,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,350,53,0,202,2,0.45766,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,351,38,0,217,2,0.37373,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,352,26,0,229,2,0.31739,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,353,48,0,207,2,0.31916,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,354,94,0,161,1,0.36084,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,355,88,0,167,1,0.39335,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,356,85,0,170,1,0.40021,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,357,35,0,220,2,0.38245,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,358,11,0,244,2,0.41339,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,359,42,0,213,2,0.38766,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,7,360,95,0,160,1,0.36266,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,361,87,0,168,1,0.50448,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,362,77,0,178,1,0.53853,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,363,56,0,199,2,0.37133,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,364,42,0,213,2,0.33888,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,365,7,0,248,2,0.29995,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,366,29,0,226,2,0.28648,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,367,33,0,222,2,0.32953,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,368,4,0,251,2,0.33125,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,369,47,0,208,2,0.41291,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,370,45,0,210,2,0.29137,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,371,89,0,166,1,0.2705,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,372,26,0,229,2,0.25816,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,373,13,0,242,2,0.27887,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,374,91,0,164,1,0.41865,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,375,34,0,221,2,0.26422,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,376,68,0,187,1,0.40479,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,377,83,0,172,1,0.30713,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,378,84,0,171,1,0.36543,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,379,52,0,203,2,0.31778,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,380,21,0,234,2,0.34341,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,381,2,0,253,2,0.29666,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,382,60,0,195,2,0.31579,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,383,12,0,243,2,0.31749,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,384,63,0,192,2,0.42343,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,385,46,0,209,2,0.38076,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,386,25,0,230,2,0.32446,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,387,61,0,194,2,0.31827,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,388,41,0,214,2,0.2959,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,389,6,0,249,2,0.29111,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,390,54,0,201,2,0.2944,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,391,88,0,167,1,0.34536,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,392,48,0,207,2,0.31434,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,393,78,0,177,1,0.34087,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,394,99,0,156,1,0.35806,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,395,44,0,211,2,0.41425,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,396,1,0,254,2,0.42045,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,397,71,0,184,1,0.36209,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,398,65,0,190,1,0.34638,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,399,24,0,231,2,0.36352,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,400,58,0,197,2,0.28385,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,401,76,0,179,1,0.29498,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,402,3,0,252,2,0.37814,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,403,27,0,228,2,0.37775,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,404,10,0,245,2,0.36149,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,405,37,0,218,2,0.35378,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,406,100,0,155,1,0.39433,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,407,53,0,202,2,0.39308,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,408,97,0,158,1,0.39204,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,409,74,0,181,1,0.34302,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,8,410,75,0,180,1,0.36005,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,411,99,0,156,1,0.48731,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,412,89,0,166,1,0.2981,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,413,13,0,242,2,0.34925,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,414,23,0,232,2,0.28561,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,415,4,0,251,2,0.29673,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,416,60,0,195,2,0.29978,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,417,73,0,182,1,0.39833,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,418,67,0,188,1,0.29337,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,419,54,0,201,2,0.35244,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,420,85,0,170,1,0.31281,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,421,26,0,229,2,0.33923,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,422,2,0,253,2,0.32424,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,423,14,0,241,2,0.28602,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,424,28,0,227,2,0.28928,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,425,22,0,233,2,0.29234,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,426,94,0,161,1,0.32735,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,427,72,0,183,1,0.3132,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,428,24,0,231,2,0.31575,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,429,82,0,173,1,0.27749,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,430,59,0,196,2,0.28123,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,431,97,0,158,1,0.22913,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,432,11,0,244,2,0.28308,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,433,57,0,198,2,0.27817,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,434,5,0,250,2,0.30606,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,435,75,0,180,1,0.34865,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,436,44,0,211,2,0.29354,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,437,39,0,216,2,0.31279,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,438,50,0,205,2,0.32318,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,439,100,0,155,1,0.2689,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,440,58,0,197,2,0.3928,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,441,46,0,209,2,0.39165,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,442,80,0,175,1,0.27859,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,443,1,0,254,2,0.35444,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,444,74,0,181,1,0.31486,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,445,3,0,252,2,0.33333,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,446,81,0,174,1,0.32632,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,447,68,0,187,1,0.33606,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,448,38,0,217,2,0.30511,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,449,93,0,162,1,0.35562,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,450,86,0,169,1,0.32387,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,451,47,0,208,2,0.42964,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,452,83,0,172,1,0.33117,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,453,65,0,190,2,0.30098,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,454,35,0,220,2,0.3114,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
101,0,9,455,25,0,230,2,0.27389,2125,female,23,5,right,1,0,0,,Not sure,unsure,no response,50,50,50
